company_code,category,unit_no,status,company,city,sector,block,plot,house_no,flat,street,house_desc,covering_eligibility,unit_file_no
1000,CHU,D5-16-33-F25-107,Returned,SABIC,JUBAIL,D5,16,0033,107,,Al Ferdos 25,5 BEDROOM VILLA,House,HQ1703
1000,CHU,D5-16-66-F22A-171,Occupied,SABIC,JUBAIL,D5,16,0066,171,,Al Ferdos 22A,4 BEDROOM VILLA,House,HQ1214
1000,CHU,D5-16-76-F22A-191,Occupied,SABIC,JUBAIL,D5,16,76,191,,Al Ferdos 22A,4 BEDROOM ATTACHED HOUSE,House,
1000,CHU,D5-16-99-F22A-137,Returned,SABIC,JUBAIL,D5,16,99,137,,Al Ferdos 22A,4 BEDROOM ATTACHED HOUSE,House,HQ1747
1000,CHU,D5-17-11-F22M-109 B,Occupied,SABIC,JUBAIL,D5,17,0011,109 B,,Al Ferdos 22 Ibn Madehoon,4 BEDROOM DOBLUX,House,HQ1158
1000,CHU,D5-17-11-F22M-109A-,Rented to others,SABIC,JUBAIL,D5,17,11,109A-,,Al Ferdos 22 Ibn Madehoon,4 BEDROOM DOBLUX,House,HQ1162
1000,CHU,D5-17-13-F22M-122A,Returned,SABIC,JUBAIL,D5,17,0013,122A,,Al Ferdos 22 Ibn Madehoon,5 BEDROOM DOBLUX,House,HQ1288
1000,CHU,D5-17-13-F22M-122B,Returned,SABIC,JUBAIL,D5,17,0013,122B,,Al Ferdos 22 Ibn Madehoon,5 BEDROOM DOBLUX,House,HQ1289
1000,CHU,D5-17-27-F24-100,Returned,SABIC,JUBAIL,D5,17,0027,100,,Al Ferdos 24,4 BEDROOM VILLA,House,HQ0799
1000,CHU,D5-18-14-A07J-122,Returned,SABIC,JUBAIL,D5,18,0014,122,,Al Ahzab 07 Ibn Jundub,3 BEDROOM ATTACHED HOUSE,House,HQ1011
1000,CHU,D5-18-17-A07J-116,Returned,SABIC,JUBAIL,D5,18,0017,116,,Al Ahzab 07 Ibn Jundub,3 BEDROOM ATTACHED HOUSE,House,HQ0800
1000,CHU,D5-18-24-A09J-104,Returned,SABIC,JUBAIL,D5,18,0024,104,,Al Ahzab 09 Ibn Jundub,5 BEDROOM VILLA,House,HQ1298
1000,CHU,D5-19-50-A06-104B-2,Occupied,SABIC,JUBAIL,D5,19,50,104B,2,Al Ahzab 06,3 BEDROOM APARTMENT,Apartment,
1000,CHU,D5-19-50-A06-106-C-1,Occupied,SABIC,JUBAIL,D5,19,50,106-C,1,Al Ahzab 06,3 BEDROOM APARTMENT,Apartment,
1000,CHU,D5-19-52-A08-105,Rented to others,SABIC,JUBAIL,D5,19,52,105,,Al Ahzab 08,5 BEDROOM VILLA,House,HQ1784
1000,CHU,D5-19-54-A08M-101A-3,Returned,SABIC,JUBAIL,D5,19,54,101A,3,Al Ahzab 08 Meymuna,3 BEDROOM APARTMENT,Apartment,HQ1852
1000,CHU,D5-2-25-FD7A-110,Occupied,SABIC,JUBAIL,D5,2,25,110,,Al Ferdos 7 Aishah,4 BEDROOM VILLA,House,
1000,CHU,D5-20-55-AH2-105,Returned,SABIC,JUBAIL,D5,20,55,105,,Al Ahzab 02,5 BEDROOM VILLA,House,HQ0423
1000,CHU,D5-22-10-F33-128,Returned,SABIC,JUBAIL,D5,22,0010,128,,Al Ferdos 33,HOP 4 B.R. (TWO STORY VILLA),House,HQ1017
1000,CHU,D5-22-12-F33-124-,Returned,SABIC,JUBAIL,D5,22,12,124-,,Al Ferdos 33,5 BEDROOM VILLA,House,HQ1726
1000,CHU,D5-24-10-F28-100-,Returned,SABIC,JUBAIL,D5,24,10,100-,,Al Ferdos 28,5 BEDROOM VILLA,House,
1000,CHU,D5-24-13-F28J-106,Returned,SABIC,JUBAIL,D5,24,0013,106,,Al Ferdos 28 Juwairiyah,HOP 4 B.R. (TWO STORY VILLA),House,HQ0509
1000,CHU,D5-24-26-F28J-114B,Vacant,SABIC,JUBAIL,D5,24,26,114B,,Al Ferdos 28 Juwairiyah,5 BEDROOM TOWNHOUSE,House,
1000,CHU,D5-24-37-F27J-134 A,Occupied,SABIC,JUBAIL,D5,24,0037,134 A,,Al Ferdos 27 Juwairiyah,4 BEDROOM ATTACHED HOUSE,House,HQ0503
1000,CHU,D5-26-10-F30H-126,Occupied,SABIC,JUBAIL,D5,26,10,126,,Al Ferdos 30 Al Huwairith,4 BEDROOM VILLA,House,
1000,CHU,D5-26-20-F32H-108,Rented to others,SABIC,JUBAIL,D5,26,20,108,,Al Ferdos 32 Al Huwairith,4 BEDROOM VILLA,House,
1000,CHU,D5-26-25-F32H-100,Occupied,SABIC,JUBAIL,D5,26,0025,100,,Al Ferdos 32 Al Huwairith,4 BEDROOM VILLA,House,HQ0532
1000,CHU,D5-4-35-F10M-108,Returned,SABIC,JUBAIL,D5,4,0035,108,,Al Ferdos 10 Al Mughairah,4 BEDROOM VILLA,House,HQ0803
1000,CHU,D5-4-6-F10-109,Occupied,SABIC,JUBAIL,D5,4,6,109,,Al Ferdos 10,5 BEDROOM VILLA,House,SQ 920
1000,CHU,D5-5-14-F14Y-116,Occupied,SABIC,JUBAIL,D5,5,0014,116,,Al Ferdos 14  Ibn Yassir,4 BEDROOM ATTACHED HOUSE,House,HQ0801
1000,CHU,D5-5-57-F16-200,Rented to others,SABIC,JUBAIL,D5,5,57,200,,Al Ferdos 16,4 BEDROOM VILLA,House,
1000,CHU,D5-5-8-F12-113,Occupied,SABIC,JUBAIL,D5,5,8,113,,Al Ferdos 12,5 BEDROOM VILLA,House,
1000,CHU,D5-6-20-F02-203,Returned,SABIC,JUBAIL,D5,6,0020,203,,AL FERDOS 02,4 BEDROOM VILLA,House,HQ0512
1000,CHU,D5-7-56-F36H-312,Returned,SABIC,JUBAIL,D5,7,0056,312,,Al Ferdos 36 Abu Haneefa,HOP 4 B.R. (TWO STORY VILLA),House,HQ0761
1000,CHU,D5-8-81-F36M-130,Returned,SABIC,JUBAIL,D5,8,0081,130,,Al Ferdos 36 Al Makhzumi,4 BEDROOM VILLA,House,HQ0533
1000,CHU,D5-9-104-F17-223,Occupied,SABIC,JUBAIL,D5,9,104,223,,Al Ferdos 17,5 BEDROOM VILLA,House,
1000,CHU,D5-9-107-F14-101-2-,Rented to others,SABIC,JUBAIL,D5,9,107,101,2-,Al Ferdos 14,3 BEDROOM APARTMENT,Apartment,HQ1708
1000,CHU,D5-9-13-F14Y-114,Occupied,SABIC,JUBAIL,D5,9,0013,114,,Al Ferdos 14  Ibn Yassir,4 BEDROOM ATTACHED HOUSE,House,HQ0789
1000,CHU,D5-9-46-F19-102,Returned,SABIC,JUBAIL,D5,9,0046,102,,Al Ferdos 19,HOP 4 B.R. (TWO STORY VILLA),House,HQ0797
1000,CHU,D5-F16-219,Returned,SABIC,JUBAIL,D5,,0000,219,,Al Ferdos 16,HOP 4 B.R. (TWO STORY VILLA),House,HQ0802
1000,CHU,F2-6-166-SA01-122,Occupied,SABIC,JUBAIL,F2,6,166,122,,AS-SARROW 1,5 BEDROOM VILLA,House,
1000,CHU,F2-8-10-SA14-108,Occupied,SABIC,JUBAIL,F2,8,10,108,,AS-SARROW 14,4 BEDROOM VILLA,House,
1000,CHU,GRD--C-132,Returned,SABIC,JUBAIL,GRD,,,132,,Garden Village,3 BEDROOM VILLA,House,
1000,CHU,GRD--C-206,Occupied,SABIC,JUBAIL,GRD,,,206,,Garden Village,3 BEDROOM VILLA,House,
1000,CHU,GRD--C-209,Occupied,SABIC,JUBAIL,GRD,,,209,,Garden Village,3 BEDROOM VILLA,House,
1000,CHU,GRD--C-406,Occupied,SABIC,JUBAIL,GRD,,,406,,Garden Village,3 BEDROOM VILLA,House,
1000,CHU,GRD-0-C-409,Returned,SABIC,JUBAIL,GRD,0,,409,,Garden Village,3 BEDROOM VILLA,House,
1000,CHU,GRD-C-101,Occupied,SABIC,JUBAIL,GRD,,,101,,Garden Village,3 BEDROOM VILLA,House,
1000,CHU,GRD-C-112,Occupied,SABIC,JUBAIL,GRD,,0000,112,,Garden Village,3 BEDROOM VILLA,House,HQ0518
1000,CHU,GRD-C-115,Occupied,SABIC,JUBAIL,GRD,,,115,,Garden Village,3 BEDROOM VILLA,House,
1000,CHU,GRD-C-116,Returned,SABIC,JUBAIL,GRD,,,116,,Garden Village,3 BEDROOM DOBLUX,House,
1000,CHU,GRD-C-116-,Vacant,SABIC,JUBAIL,GRD,,,116-,,Garden Village,3 BEDROOM DOBLUX,House,
1000,CHU,GRD-C-120,Returned,SABIC,JUBAIL,GRD,,0000,120,,Garden Village,3 BEDROOM VILLA,House,HQ1466
1000,CHU,GRD-C-135,Returned,SABIC,JUBAIL,GRD,,0000,135,,Garden Village,2 BEDROOM VILLA,House,HQ1574
1000,CHU,GRD-C-304,Occupied,SABIC,JUBAIL,GRD,,0000,304,,Garden Village,2 BEDROOM VILLA,Apartment,HQ0516
1000,CHU,GRD-C-311B,Returned,SABIC,JUBAIL,GRD,,0000,311B,,Garden Village,SINGLE ACCOM. ROOM,1 BEDROOM APARTMENT,HQ1438
1000,CHU,GRD-C-311B,Returned,SABIC,JUBAIL,GRD,,,311B,,Garden Village,1 BEDROOM APARTMENT,1 BEDROOM APARTMENT,
1000,CHU,GRD-C-317B,Returned,SABIC,JUBAIL,GRD,,0000,317B,,Garden Village,1 BEDROOM APARTMENT,1 BEDROOM APARTMENT,HQ1600
1000,CHU,GRD-C-322,Vacant,SABIC,JUBAIL,GRD,,0000,322,,Garden Village,3 BEDROOM VILLA,House,HQ0649
1000,CHU,GRD-C-327,Occupied,SABIC,JUBAIL,GRD,,,327,,Garden Village,3 BEDROOM VILLA,House,
1000,CHU,GRD-C-402,For Turn Over,SABIC,JUBAIL,GRD,,,402,,Garden Village,4 BEDROOM VILLA,House,
1000,CHU,GRD-C-402,Returned,SABIC,JUBAIL,GRD,,0000,402,,Garden Village,4 BEDROOM VILLA,House,HQ1422
1000,CHU,GRD-C-404,Returned,SABIC,JUBAIL,GRD,,,404,,Garden Village,4 BEDROOM VILLA,House,
1000,CHU,GRD-C-409,Returned,SABIC,JUBAIL,GRD,,0000,409,,Garden Village,3 BEDROOM VILLA,House,HQ1300
1000,CHU,GRD-C-423,Occupied,SABIC,JUBAIL,GRD,,,423,,Garden Village,3 BEDROOM VILLA,House,
1000,CHU,GRD-C-430,Occupied,SABIC,JUBAIL,GRD,,0000,430,,Garden Village,2 BEDROOM VILLA,Apartment,HQ1435
1000,CHU,GRD-C-437,Returned,SABIC,JUBAIL,GRD,,0000,437,,Garden Village,3 BEDROOM VILLA,House,HQ0517
1000,CHU,GS--C-B206,Returned,SABIC,JUBAIL,GS,,,B206,,Golden Sand Compound,3 BEDROOM TOWNHOUSE,House,
1000,CHU,GS-C-A-103,Returned,SABIC,JUBAIL,GS,,,A-103,,Golden Sand Compound,2 BEDROOM VILLA,Apartment,HQ1877
1000,CHU,GS-C-A-126,Returned,SABIC,JUBAIL,GS,,0000,A-126,,Golden Sand Compound,2 BEDROOM VILLA,House,HQ0752
1000,CHU,GS-C-A-129,Returned,SABIC,JUBAIL,GS,,,A-129,,Golden Sand Compound,2 BEDROOM VILLA,Apartment,HQ1973
1000,CHU,GS-C-A-130,Returned,SABIC,JUBAIL,GS,,,A-130,,Golden Sand Compound,2 BEDROOM VILLA,Apartment,
1000,CHU,GS-C-B-203,Returned,SABIC,JUBAIL,GS,,0000,B-203,,Golden Sand Compound,3 BEDROOM VILLA,House,HQ0753
1000,CHU,GS-C-B-204,Returned,SABIC,JUBAIL,GS,,0000,B-204,,Golden Sand Compound,3 BEDROOM VILLA,House,HQ0754
1000,CHU,HB5-7-13-M07-141,Returned,SABIC,JUBAIL,B5,7,0013,141,,Al Mubaraz 07,4 BEDROOM VILLA,House,HQ0081
1000,CHU,HB5-7-37-M06-121,Returned,SABIC,JUBAIL,B5,7,0037,121,,Al Mubaraz 06,4 BEDROOM ATTACHED HOUSE,House,HQ0066
1000,CHU,HB6-10-8-DJ-235,Returned,SABIC,JUBAIL,B6,10,0008,235,,Dareen Jana,HOP 4 B.R. (TWO STORY ATTACHED HOUSE),House,HQ1123
1000,CHU,JAL-04-107-T02Q-123,Returned,SABIC,JUBAIL,JAL,04,0107,123,,TAIBAH 2/AL-QEBLATAIN,5 BEDROOM VILLA,House,HQ1675
1000,CHU,JAL-04-69-MEQT-115,Returned,SABIC,JUBAIL,JAL,04,0069,115,,AL-MEQAT STREET,4 BEDROOM VILLA,House,HQ1503
1000,CHU,JAL-05-61-MARM-115,Returned,SABIC,JUBAIL,JAL,05,0061,115,,AL-MARAMEYAH,4 BEDROOM VILLA,House,HQ1520
1000,CHU,JAL-05-78-MEQT-121,Returned,SABIC,JUBAIL,JAL,05,0078,121,,AL-MEQAT STREET,5 BEDROOM VILLA,House,HQ1524
1000,CHU,JAL-06-17-THRB-110,Returned,SABIC,JUBAIL,JAL,06,0017,110,,THARAB,5 BEDROOM VILLA,House,HQ1475
1000,CHU,JAL-07-21-SA02-132,Returned,SABIC,JUBAIL,JAL,07,0021,132,,AS-SALAM 2,4 BEDROOM VILLA,House,HQ1604
1000,CHU,JAL-07-52-NAJL-128,Returned,SABIC,JUBAIL,JAL,07,0052,128,,AN-NEJEEL,5 BEDROOM VILLA,House,HQ1682
1000,CHU,JAL-07-58-LU08-102,Returned,SABIC,JUBAIL,JAL,07,0058,102,,Al Lulu 8,5 BEDROOM VILLA,House,HQ1569
1000,CHU,JAL-10-51-T01R-100,Returned,SABIC,JUBAIL,JAL,10,51,100,,Taibah 01 Al Rowaidah,5 BEDROOM VILLA,House,HQ1727
1000,CHU,JAL-10-61-T01R-110,Returned,SABIC,JUBAIL,JAL,10,61,110,,Taibah 01 Al Rowaidah,5 BEDROOM VILLA,House,
1000,CHU,JAL-11-99-MSH4-111--,Returned,SABIC,JUBAIL,JAL,11,99,111--,,AL-MASHHAD 4,4 BEDROOM VILLA,House,HQ1882
1000,CHU,JAL-12-58-T03-100,Returned,SABIC,JUBAIL,JAL,12,0058,100,,Taibah 3,5 BEDROOM VILLA,House,HQ1617
1000,CHU,JAL-12-66-T03-108,Returned,SABIC,JUBAIL,JAL,12,0066,108,,Taibah 3,5 BEDROOM VILLA,House,HQ1676
1000,CHU,JAL-14-61-T08-106,Returned,SABIC,JUBAIL,JAL,14,0061,106,,Taibah 8,5 BEDROOM VILLA,House,HQ1650
1000,CHU,JAL-14-65-T08-110,Returned,SABIC,JUBAIL,JAL,14,0065,110,,Taibah 8,5 BEDROOM VILLA,House,HQ1674
1000,CHU,JAL-14-77-T08-105,Returned,SABIC,JUBAIL,JAL,14,0077,105,,Taibah 8,5 BEDROOM VILLA,House,HQ1716
1000,CHU,JAL-16-49-T09-146,Returned,SABIC,JUBAIL,JAL,16,49,146,,Taibah 9,5 BEDROOM VILLA,House,HQ1753
1000,CHU,JAL-17-116-T09-241,Returned,SABIC,JUBAIL,JAL,17,116,241,,Taibah 9,5 BEDROOM VILLA,House,HQ1761
1000,CHU,JAL-17-119-T09-245,Returned,SABIC,JUBAIL,JAL,17,119,245,,Taibah 9,5 BEDROOM VILLA,House,HQ1736
1000,CHU,JAL-17-34-T09B-215,Returned,SABIC,JUBAIL,JAL,17,34,215,,Taibah 9  Al-Baida,5 BEDROOM VILLA,House,HQ1745
1000,CHU,JAL-4-114-SMR-110,Returned,SABIC,JUBAIL,JAL,4,114,110,,AL-SAMIRI,4 BEDROOM VILLA,House,
1000,CHU,JAL-6-136-MLS8-136,Returned,SABIC,JUBAIL,JAL,6,136,136,,AL-MALSAN 8,5 BEDROOM VILLA,House,
1000,CHU,JAL-6-74-LI9B-122-,Transfer ownership,SABIC,JUBAIL,JAL,6,74,122-,,AL Lulu 19 / Al Badaei,5 BEDROOM VILLA,House,
1000,CHU,JAL-8-20-SHAL-109,Returned,SABIC,JUBAIL,JAL,8,20,109,,Al-Shalal,5 BEDROOM VILLA,House,HQ1813
1000,CHU,JC--JCHR-122-3,Returned,SABIC,JUBAIL,JC,,,122,3,AL-Hamra,3 BEDROOM APARTMENT,Apartment,HQ1514
1000,CHU,JC-02-16-JCWF-254-17,Returned,SABIC,JUBAIL,JC,02,16,254,17,West Farms,1 BEDROOM APARTMENT,1 BEDROOM APARTMENT,HQ1893
1000,CHU,JC-02-16-JCWF-254-18,Returned,SABIC,JUBAIL,JC,02,16,254,18,West Farms,1 BEDROOM APARTMENT,1 BEDROOM APARTMENT,HQ1894
1000,CHU,JC-02-16-JCWF-254-19,Returned,SABIC,JUBAIL,JC,02,16,254,19,West Farms,1 BEDROOM APARTMENT,1 BEDROOM APARTMENT,HQ1895
1000,CHU,JC-02-16-JCWF-254-20,Returned,SABIC,JUBAIL,JC,02,16,254,19,West Farms,1 BEDROOM APARTMENT,1 BEDROOM APARTMENT,HQ1895
1000,CHU,JC-10-70-JCKH-70-1,For Turn Over,SABIC,JUBAIL,JC,10,70,70,1,AL Khalidiah,3 BEDROOM APARTMENT,Apartment,
1000,CHU,JC-10-70-JCKH-70-2,Occupied,SABIC,JUBAIL,JC,10,70,70,2,AL Khalidiah,3 BEDROOM APARTMENT,Apartment,
1000,CHU,JC-10-70-JCKH-70-3,For Turn Over,SABIC,JUBAIL,JC,10,70,70,3,AL Khalidiah,3 BEDROOM APARTMENT,Apartment,
1000,CHU,JC-11-186-JCHA-249,Returned,SABIC,JUBAIL,JC,11,186,249,,AL-Hamra,5 BEDROOM VILLA,House,HQ1731
1000,CHU,JC-20-JCHA-287,Returned,SABIC,JUBAIL,JC,20,,287,,AL-Hamra,5 BEDROOM ATTACHED HOUSE,House,HQ1810
1000,CHU,JC-20-JCHA-322-1/1,Returned,SABIC,JUBAIL,JC,20,,322,1/1,,3 BEDROOM APARTMENT,Apartment,HQ1765
1000,CHU,JC-20-JCHA-322-1/2,Returned,SABIC,JUBAIL,JC,20,,322,1/1,,3 BEDROOM APARTMENT,Apartment,HQ1765
1000,CHU,JC-20-JCHA-322-2/2,Returned,SABIC,JUBAIL,JC,20,,322,2/2,,3 BEDROOM APARTMENT,Apartment,HQ1768
1000,CHU,JC-20-JCHR-322-2/1,Returned,SABIC,JUBAIL,JC,20,,322,2/1,AL-Hamra,3 BEDROOM APARTMENT,Apartment,HQ1767
1000,CHU,JC-20-JCHR-322-3/1,Returned,SABIC,JUBAIL,JC,20,,322,3/1,AL-Hamra,3 BEDROOM APARTMENT,Apartment,HQ1769
1000,CHU,JC-204-203-JCJH-203-1,Returned,SABIC,JUBAIL,JC,204,0203,203,1,Al-Joharah,3 BEDROOM APARTMENT,Apartment,HQ1446
1000,CHU,JC-204-203-JCJH-203-2,Returned,SABIC,JUBAIL,JC,204,0203,203,2,Al-Joharah,3 BEDROOM APARTMENT,Apartment,HQ1447
1000,CHU,JC-204-203-JCJH-203-3,Returned,SABIC,JUBAIL,JC,204,0203,203,3,Al-Joharah,3 BEDROOM APARTMENT,Apartment,HQ1448
1000,CHU,JC-204-203-JCJH-203-4,Returned,SABIC,JUBAIL,JC,204,0203,203,3,Al-Joharah,3 BEDROOM APARTMENT,Apartment,HQ1448
1000,CHU,JC-204-323-JCJH-323-1-1,Returned,SABIC,JUBAIL,JC,204,0323,323,1-1,Al-Joharah,3 BEDROOM APARTMENT,Apartment,HQ1257
1000,CHU,JC-204-323-JCJH-323-1-2,Returned,SABIC,JUBAIL,JC,204,0323,323,2-2,Al-Joharah,3 BEDROOM APARTMENT,Apartment,HQ1260
1000,CHU,JC-204-323-JCJH-323-2-1,Returned,SABIC,JUBAIL,JC,204,0323,323,2-1,Al-Joharah,3 BEDROOM APARTMENT,Apartment,HQ1259
1000,CHU,JC-204-323-JCJH-323-2-2,Returned,SABIC,JUBAIL,JC,204,0323,323,2-2,Al-Joharah,3 BEDROOM APARTMENT,Apartment,HQ1260
1000,CHU,JC-22-353-JCHK-353-1,Occupied,SABIC,JUBAIL,JC,22,353,353,1,AL-Hamra/Hamza Al Kendi,2 BEDROOM APARTMENT,Apartment,
1000,CHU,JC-231-HT-57-101,Returned,SABIC,JUBAIL,JC,231,,57,101,Hi Taibah,2 BEDROOM APARTMENT,Apartment,HQ1864
1000,CHU,JC-231-HT-57-102,Returned,SABIC,JUBAIL,JC,231,,57,102,Hi Taibah,3 BEDROOM APARTMENT,Apartment,HQ1864
1000,CHU,JC-231-HT-57-103,Returned,SABIC,JUBAIL,JC,231,,57,103,Hi Taibah,3 BEDROOM APARTMENT,Apartment,HQ1865
1000,CHU,JC-231-HT-57-107,Returned,SABIC,JUBAIL,JC,231,,57,107,Hi Taibah,2 BEDROOM APARTMENT,Apartment,HQ1865
1000,CHU,JC-231/-HT-57-104,Returned,SABIC,JUBAIL,JC,231/,,57,104,Hi Taibah,2 BEDROOM APARTMENT,Apartment,HQ1867
1000,CHU,JC-231/-HT-57-105,Returned,SABIC,JUBAIL,JC,231/,,57,105,Hi Taibah,2 BEDROOM APARTMENT,Apartment,HQ1868
1000,CHU,JC-231/-HT-57-106,Returned,SABIC,JUBAIL,JC,231/,,57,106,Hi Taibah,2 BEDROOM APARTMENT,Apartment,HQ1869
1000,CHU,JC-231/-HT-57-108,Returned,SABIC,JUBAIL,JC,231/,,57,108,Hi Taibah,2 BEDROOM APARTMENT,Apartment,HQ1871
1000,CHU,JC-231/-HT-57-109,Returned,SABIC,JUBAIL,JC,231/,,57,109,Hi Taibah,2 BEDROOM APARTMENT,Apartment,HQ1872
1000,CHU,JC-249--JCHR-197-B2,Returned,SABIC,JUBAIL,JC,249,,197,B2,AL-Hamra,2 BEDROOM APARTMENT,Apartment,HQ1507
1000,CHU,JC-249-282-JCHA-282-3-1,Returned,SABIC,JUBAIL,JC,249,282,282,3-1,,2 BEDROOM APARTMENT,Apartment,
1000,CHU,JC-249-282-JCHA-282-3-2,Rented to others,SABIC,JUBAIL,JC,249,282,282,3-2,,2 BEDROOM APARTMENT,Apartment,
1000,CHU,JC-249-624-JCHA-624-2,Returned,SABIC,JUBAIL,JC,249,624,624,2,,3 BEDROOM APARTMENT,Apartment,
1000,CHU,JC-249-624-JCHA-624-4,Returned,SABIC,JUBAIL,JC,249,624,624,4,,3 BEDROOM APARTMENT,Apartment,
1000,CHU,JC-249-JCHA-205,Returned,SABIC,JUBAIL,JC,249,,205,,,4 BEDROOM ATTACHED HOUSE,House,HQ1839
1000,CHU,JC-249-JCHA-431-1,Returned,SABIC,JUBAIL,JC,249,,431,1,,3 BEDROOM APARTMENT,Apartment,HQ1841
1000,CHU,JC-249-JCHA-431-1,Returned,SABIC,JUBAIL,JC,249,,431,1,,3 BEDROOM APARTMENT,Apartment,HQ1841
1000,CHU,JC-249-JCHA-431-2,Returned,SABIC,JUBAIL,JC,249,,431,2,,3 BEDROOM APARTMENT,Apartment,HQ1842
1000,CHU,JC-249-JCHA-431-3,Returned,SABIC,JUBAIL,JC,249,,431,3,,3 BEDROOM APARTMENT,Apartment,HQ1843
1000,CHU,JC-249-JCHA-431-4,Returned,SABIC,JUBAIL,JC,249,,431,4,,3 BEDROOM APARTMENT,Apartment,HQ1844
1000,CHU,JC-249-JCHA-431-5,Returned,SABIC,JUBAIL,JC,249,,431,5,,2 BEDROOM APARTMENT,Apartment,HQ1845
1000,CHU,JC-249-JCHR-431-6,Returned,SABIC,JUBAIL,JC,249,,431,6,AL-Hamra,2 BEDROOM APARTMENT,Apartment,HQ1846
1000,CHU,JC-249M-JCHA-197-A1,Returned,SABIC,JUBAIL,JC,249M,0000,197,A1,,5 BEDROOM DOBLUX,House,HQ1504
1000,CHU,JC-249M-JCHA-197-A2,Returned,SABIC,JUBAIL,JC,249M,0000,197,A2,,5 BEDROOM DOBLUX,House,HQ1505
1000,CHU,JC-4-JCSW-4-101,Returned,SABIC,JUBAIL,JC,4,0000,4,101,Al-Sarawat,2 BEDROOM APARTMENT,Apartment,HQ1583
1000,CHU,JC-4-JCSW-4-102,Vacant,SABIC,JUBAIL,JC,4,0000,4,102,Al-Sarawat,2 BEDROOM APARTMENT,Apartment,HQ1580
1000,CHU,JC-4-JCSW-4-103,Returned,SABIC,JUBAIL,JC,4,0000,4,103,Al-Sarawat,2 BEDROOM APARTMENT,Apartment,HQ1581
1000,CHU,JC-4-JCSW-4-104,Returned,SABIC,JUBAIL,JC,4,0000,4,104,Al-Sarawat,2 BEDROOM APARTMENT,Apartment,HQ1582
1000,CHU,JC-4-JCSW-4-201,Returned,SABIC,JUBAIL,JC,4,0000,4,201,Al-Sarawat,2 BEDROOM APARTMENT,Apartment,HQ1587
1000,CHU,JC-4-JCSW-4-202,Returned,SABIC,JUBAIL,JC,4,0000,4,202,Al-Sarawat,2 BEDROOM APARTMENT,Apartment,HQ1584
1000,CHU,JC-4-JCSW-4-203,Returned,SABIC,JUBAIL,JC,4,0000,4,203,Al-Sarawat,2 BEDROOM APARTMENT,Apartment,HQ1585
1000,CHU,JC-4-JCSW-4-204,Returned,SABIC,JUBAIL,JC,4,0000,4,204,Al-Sarawat,2 BEDROOM APARTMENT,Apartment,HQ1586
1000,CHU,JC-4-JCSW-4-301,Returned,SABIC,JUBAIL,JC,4,0000,4,301,Al-Sarawat,2 BEDROOM APARTMENT,Apartment,HQ1591
1000,CHU,JC-4-JCSW-4-302,Returned,SABIC,JUBAIL,JC,4,0000,4,302,Al-Sarawat,2 BEDROOM APARTMENT,Apartment,HQ1588
1000,CHU,JC-4-JCSW-4-303,Returned,SABIC,JUBAIL,JC,4,0000,4,303,Al-Sarawat,2 BEDROOM APARTMENT,Apartment,HQ1589
1000,CHU,JC-4-JCSW-4-304,Returned,SABIC,JUBAIL,JC,4,0000,4,304,Al-Sarawat,2 BEDROOM APARTMENT,Apartment,HQ1590
1000,CHU,JC-4-JCSW-4-401,Returned,SABIC,JUBAIL,JC,4,0000,4,401,Al-Sarawat,2 BEDROOM APARTMENT,Apartment,HQ1595
1000,CHU,JC-4-JCSW-4-402,Returned,SABIC,JUBAIL,JC,4,0000,4,402,Al-Sarawat,2 BEDROOM APARTMENT,Apartment,HQ1592
1000,CHU,JC-4-JCSW-4-403,Returned,SABIC,JUBAIL,JC,4,0000,4,403,Al-Sarawat,2 BEDROOM APARTMENT,Apartment,HQ1593
1000,CHU,JC-4-JCSW-4-404,Returned,SABIC,JUBAIL,JC,4,0000,4,404,Al-Sarawat,2 BEDROOM APARTMENT,Apartment,HQ1594
1000,CHU,JC-4-JCSW-4-G-1,Returned,SABIC,JUBAIL,JC,4,0000,4,G-1,Al-Sarawat,2 BEDROOM APARTMENT,Apartment,HQ1578
1000,CHU,JC-4-JCSW-4-G-2,Returned,SABIC,JUBAIL,JC,4,0000,4,G-2,Al-Sarawat,2 BEDROOM APARTMENT,Apartment,HQ1579
1000,CHU,JC-41-675-JCHK-675/1,Returned,SABIC,JUBAIL,JC,41,675,675/1,,AL-Hamra/Hamza Al Kendi,6 BEDROOM VILLA,House,
1000,CHU,JC-423-JCHA-249,Returned,SABIC,JUBAIL,JC,423,,249,,,5 BEDROOM ATTACHED HOUSE,House,HQ1835
1000,CHU,JC-479-JCHA-479,Returned,SABIC,JUBAIL,JC,479,,479,,,3 BEDROOM ATTACHED HOUSE,Apartment,HQ1857
1000,CHU,JC-664-664-JCHA-249-6,Vacant,SABIC,JUBAIL,JC,664,664,249-04,6,,3 BEDROOM APARTMENT,Apartment,
1000,CHU,JC-67-756-JCKH-756A-1-1,Returned,SABIC,JUBAIL,JC,67,756,756A,1-1,AL Khalidiah,3 BEDROOM APARTMENT,Apartment,
1000,CHU,JC-67-756-JCKH-756A-1-2,Returned,SABIC,JUBAIL,JC,67,756,756A,1-2,AL Khalidiah,3 BEDROOM APARTMENT,Apartment,
1000,CHU,JC-67-756-JCKH-756A-2-2,Returned,SABIC,JUBAIL,JC,67,756,756A,2-2,AL Khalidiah,3 BEDROOM APARTMENT,Apartment,
